#PeakID	chr	start	end	strand	idrScore	count
5_0	chrM	143	343	+	1000	1107.0
5_1	chr3	93470487	93470694	+	1000	1040.0
5_2	chr7	14002533	14002734	+	1000	956.5
5_3	chr7	13920311	13920531	+	1000	945.5
5_4	chr1	125180094	125180304	+	1000	863.5
5_5	chrM	16016	16412	+	1000	863.5
5_6	chr16	46390597	46390801	+	1000	846.0
5_7	chrM	2957	3172	+	1000	845.0
5_8	chr7	14009968	14010186	+	1000	844.5
5_9	chr7	13991521	13991728	+	1000	835.0
5_10	chrM	2280	2486	+	1000	832.5
5_11	chrM	10303	10675	+	1000	829.5
5_12	chrM	14877	15204	+	1000	827.0
5_13	chr7	14001236	14001437	+	1000	821.0
5_14	chrM	7956	8239	+	1000	819.0
5_15	chrM	4818	5032	+	1000	818.0
5_16	chr7	13981151	13981353	+	1000	817.5
5_17	chrM	6183	6392	+	1000	817.5
5_18	chr7	13983112	13983333	+	1000	812.0
5_19	chrM	5291	5491	+	1000	811.5
5_20	chrM	7131	7332	+	1000	797.5
5_21	chr7	13998970	13999171	+	1000	795.5
5_22	chr7	13948424	13948649	+	1000	788.5
5_23	chr7	13944248	13944450	+	1000	785.5
5_24	chr7	14003275	14003485	+	1000	783.0
5_25	chrUn_KI270438v1	103992	104194	+	1000	782.5
5_26	chr7	13988968	13989168	+	1000	778.5
5_27	chr7	13950181	13950522	+	1000	772.5
5_28	chr7	13988127	13988346	+	1000	766.5
5_29	chr7	14000344	14000558	+	1000	744.5
5_30	chr22	22559207	22559415	+	1000	711.0
5_31	chr7	13899148	13899374	+	1000	709.5
5_32	chr7	13980184	13980393	+	1000	709.5
5_33	chr22	19479167	19479377	+	1000	706.5
5_34	chr7	13993275	13993491	+	1000	695.0
5_35	chr7	14004438	14004648	+	1000	693.0
5_36	chr7	14005382	14005657	+	1000	692.0
5_37	chr16	34588137	34588346	+	1000	686.0
5_38	chr7	13949527	13949731	+	1000	672.5
5_39	chr7	13997133	13997344	+	1000	671.0
5_40	chrUn_KI270438v1	109330	109533	+	1000	666.5
5_41	chr7	13951783	13951996	+	1000	657.0
5_42	chr7	129054987	129055193	+	1000	640.5
5_43	chr7	13904087	13904306	+	1000	640.0
5_44	chr7	13986274	13986536	+	1000	635.0
5_45	chr15	23565497	23565701	+	1000	632.5
5_46	chr7	14007536	14007748	+	1000	628.5
5_47	chr7	13984090	13984346	+	1000	627.0
5_48	chr7	13985435	13985644	+	1000	627.0
5_49	chr7	13895897	13896239	+	1000	626.5
5_50	chr22	20858798	20859006	+	1000	622.5
5_51	chr7	13925236	13925494	+	1000	621.0
5_52	chr7	13953387	13953623	+	1000	618.0
5_53	chr7	13977155	13977376	+	1000	618.0
5_54	chr7	13908740	13908956	+	1000	600.0
5_55	chr7	13945718	13945951	+	1000	598.0
5_56	chr1	30768987	30769189	+	1000	597.0
5_57	chrUn_KI270438v1	104795	105000	+	1000	594.0
5_58	chr1	143214634	143214846	+	1000	593.5
5_59	chr7	13933312	13933517	+	1000	589.5
5_60	chr1	234723998	234724202	+	1000	584.5
5_61	chr7	13952991	13953193	+	1000	558.5
5_62	chr7	13969550	13969758	+	1000	558.5
5_63	chr7	13979139	13979405	+	1000	558.0
5_64	chr7	13894431	13894702	+	1000	549.0
5_65	chr7	13913244	13913446	+	1000	541.0
5_66	chr7	13911127	13911473	+	1000	539.0
5_67	chr7	13931510	13931789	+	1000	536.0
5_68	chr7	13961757	13961969	+	1000	532.0
5_69	chr17	26603808	26604009	+	1000	531.5
5_70	chr7	13970284	13970500	+	1000	525.5
5_71	chr16	46394708	46394918	+	1000	524.5
5_72	chr16	15590930	15591200	+	1000	522.0
5_73	chr7	13962902	13963127	+	1000	521.5
5_74	chr7	13900899	13901213	+	1000	520.0
5_75	chrUn_KI270467v1	2244	2451	+	1000	519.5
