#PeakID	chr	start	end	strand	idrScore	count
507_0	chrM	3414	3784	+	1000	814.0
507_1	chrM	13686	13898	+	1000	808.0
507_2	chrM	15111	15314	+	1000	806.0
507_3	chrM	11127	11352	+	1000	793.0
507_4	chrM	10564	10787	+	1000	790.0
507_5	chrM	11786	12011	+	1000	736.0
507_6	chr22	20867544	20867756	+	1000	687.0
507_7	chr7	139090955	139091161	+	1000	685.0
507_8	chr1	234876405	234876635	+	1000	672.0
507_9	chr10	43418081	43418283	+	1000	658.0
507_10	chrM	5293	5496	+	1000	658.0
507_11	chr5	135134045	135134253	+	1000	653.0
507_12	chrM	6199	6584	+	1000	650.0
507_13	chr1	179047056	179047283	+	1000	626.0
507_14	chr7	107836443	107836662	+	1000	624.0
507_15	chr1	227396579	227396847	+	1000	621.0
507_16	chrM	4852	5060	+	1000	613.0
507_17	chr1	225928525	225928741	+	1000	609.0
507_18	chr1	21320140	21320348	+	1000	601.0
507_19	chr7	159013340	159013610	+	1000	601.0
507_20	chr7	129958754	129958967	+	1000	599.0
507_21	chr16	1832824	1833055	+	1000	597.0
507_22	chr5	56123814	56124019	+	1000	587.0
507_23	chr8	93502112	93502331	+	1000	586.0
507_24	chr19	14007041	14007242	+	1000	584.0
507_25	chr16	70428303	70428503	+	1000	583.0
507_26	chr17	28865292	28865509	+	1000	582.0
507_27	chr16	85535461	85535675	+	1000	580.0
507_28	chr2	30290789	30290998	+	1000	579.0
507_29	chr4	174681901	174682114	+	1000	577.0
507_30	chr17	35560801	35561026	+	1000	573.0
507_31	chr6	160101530	160101758	+	1000	573.0
507_32	chr4	95289334	95289547	+	1000	570.0
507_33	chr15	67091317	67091528	+	1000	566.0
507_34	chr12	120242384	120242598	+	1000	564.0
507_35	chr16	1651697	1651919	+	1000	562.0
507_36	chr4	139266700	139266902	+	1000	561.0
507_37	chr7	138243588	138243794	+	1000	561.0
507_38	chr2	11968125	11968328	+	1000	559.0
507_39	chr1	42963744	42963956	+	1000	558.0
507_40	chr10	70667284	70667491	+	1000	558.0
507_41	chr19	6372285	6372503	+	1000	558.0
507_42	chr6	34282044	34282245	+	1000	558.0
507_43	chr2	28355627	28355828	+	1000	555.0
507_44	chr1	12448900	12449101	+	1000	553.0
507_45	chr12	54295786	54295999	+	1000	553.0
507_46	chr2	157930022	157930231	+	1000	552.0
507_47	chr7	73886142	73886357	+	1000	551.0
507_48	chr1	224160415	224160625	+	1000	548.0
507_49	chr3	46407081	46407282	+	1000	548.0
507_50	chr7	99665439	99665665	+	1000	547.0
507_51	chr2	68135568	68135779	+	1000	546.0
507_52	chr17	78665894	78666098	+	1000	544.0
507_53	chr7	129769180	129769382	+	1000	542.0
507_54	chr1	12604479	12604684	+	1000	536.0
507_55	chr20	43691015	43691223	+	1000	536.0
507_56	chr11	12201270	12201472	+	1000	533.0
507_57	chr13	95271173	95271450	+	1000	533.0
507_58	chr16	88992552	88992763	+	1000	533.0
507_59	chr22	23177245	23177457	+	1000	533.0
507_60	chr12	117042374	117042596	+	1000	532.0
507_61	chr10	72272728	72272939	+	1000	531.0
507_62	chr1	58881641	58881850	+	1000	528.0
507_63	chr17	8420492	8420700	+	1000	528.0
507_64	chr5	150499581	150499784	+	1000	528.0
507_65	chr1	94635055	94635265	+	1000	526.0
507_66	chr5	132422725	132422927	+	1000	525.0
507_67	chr6	4928505	4928717	+	1000	524.0
507_68	chr14	67636514	67636751	+	1000	521.0
507_69	chr7	20219884	20220111	+	1000	521.0
507_70	chr7	103996160	103996404	+	1000	521.0
507_71	chr19	48873565	48873765	+	1000	520.0
507_72	chr5	154653949	154654151	+	1000	515.0
507_73	chr10	61765663	61765904	+	1000	514.0
507_74	chr17	44266652	44266860	+	1000	514.0
507_75	chr2	30253159	30253361	+	1000	514.0
507_76	chrM	8040	8240	+	1000	514.0
507_77	chr1	180610630	180610840	+	1000	513.0
507_78	chr9	116465176	116465393	+	1000	513.0
507_79	chr3	143085117	143085325	+	1000	507.0
507_80	chr6	44966835	44967048	+	1000	507.0
507_81	chr1	47181253	47181460	+	1000	506.0
507_82	chr14	96917497	96917744	+	1000	506.0
507_83	chr9	129910701	129910906	+	1000	506.0
507_84	chr3	168157362	168157566	+	1000	505.0
507_85	chr12	92403829	92404051	+	1000	503.0
507_86	chr9	129863104	129863313	+	1000	503.0
507_87	chr6	43836667	43836878	+	1000	502.0
507_88	chr10	94299519	94299739	+	1000	501.0
507_89	chr6	109308091	109308302	+	1000	500.0
507_90	chr18	3603111	3603312	+	1000	498.0
507_91	chr16	11100511	11100727	+	1000	495.0
507_92	chr6	111804893	111805127	+	1000	495.0
507_93	chr7	107318612	107318842	+	1000	494.0
507_94	chr1	33009666	33009867	+	1000	493.0
507_95	chr15	96273758	96273984	+	1000	493.0
507_96	chr1	179971954	179972155	+	1000	492.0
507_97	chr3	143563866	143564084	+	1000	491.0
507_98	chr1	48177351	48177568	+	1000	490.0
507_99	chr19	8418180	8418404	+	1000	486.0
507_100	chr1	184031480	184031700	+	1000	484.0
507_101	chr1	234604935	234605148	+	1000	484.0
507_102	chr22	21014741	21014970	+	1000	484.0
507_103	chr6	163777347	163777558	+	1000	484.0
507_104	chr1	206735577	206735786	+	1000	483.0
507_105	chr1	229555181	229555406	+	1000	483.0
507_106	chr20	36183253	36183459	+	1000	483.0
507_107	chr16	10972255	10972512	+	1000	481.0
507_108	chr9	130854193	130854393	+	1000	481.0
507_109	chr10	45470677	45470882	+	1000	480.0
507_110	chr10	73456333	73456584	+	1000	480.0
507_111	chr10	50550408	50550626	+	1000	478.0
507_112	chr17	27968259	27968462	+	1000	477.0
507_113	chr6	135323236	135323437	+	1000	476.0
