#PeakID	chr	start	end	strand	idrScore	count
203_0	chrM	16020	16221	+	1000	1144.0
203_1	chr22	23223944	23224145	+	1000	994.0
203_2	chrM	9755	9958	+	1000	978.0
203_3	chrM	14931	15139	+	1000	976.0
203_4	chrM	3075	3332	+	1000	968.0
203_5	chr22	19723320	19723520	+	1000	962.0
203_6	chrM	12453	12659	+	1000	955.0
203_7	chrM	1	205	+	1000	952.0
203_8	chr5	154653972	154654184	+	1000	947.0
203_9	chr22	20025471	20025672	+	1000	940.0
203_10	chrM	3614	3821	+	1000	936.0
203_11	chr8	18122754	18122972	+	1000	927.0
203_12	chr1	44036024	44036225	+	1000	897.0
203_13	chr7	129958724	129958926	+	1000	893.0
203_14	chr8	23494246	23494453	+	1000	892.0
203_15	chr9	129863123	129863338	+	1000	889.0
203_16	chr7	139090965	139091173	+	1000	888.0
203_17	chrM	13807	14010	+	1000	888.0
203_18	chr1	179047026	179047227	+	1000	884.0
203_19	chr5	135134122	135134323	+	1000	880.0
203_20	chr22	23177251	23177453	+	1000	878.0
203_21	chr1	47181258	47181458	+	1000	877.0
203_22	chr1	30768998	30769198	+	1000	874.0
203_23	chr1	43522844	43523066	+	1000	864.0
203_24	chr16	89004207	89004412	+	1000	860.0
203_25	chr1	28883931	28884139	+	1000	858.0
203_26	chr12	54295778	54295995	+	1000	857.0
203_27	chrM	11137	11352	+	1000	857.0
203_28	chr22	20867597	20867802	+	1000	854.0
203_29	chr6	37302157	37302368	+	1000	852.0
203_30	chr11	33944832	33945035	+	1000	851.0
203_31	chr2	170263810	170264010	+	1000	850.0
203_32	chr17	44266649	44266852	+	1000	847.0
203_33	chr1	164712302	164712507	+	1000	845.0
203_34	chr1	229555230	229555430	+	1000	843.0
203_35	chr7	116876936	116877140	+	1000	843.0
203_36	chr1	12218593	12218802	+	1000	842.0
203_37	chr4	78692029	78692229	+	1000	841.0
203_38	chr10	61765697	61765905	+	1000	839.0
203_39	chr19	8418182	8418401	+	1000	832.0
203_40	chr7	20219887	20220093	+	1000	829.0
203_41	chr1	228513355	228513559	+	1000	828.0
203_42	chr12	117042382	117042584	+	1000	825.0
203_43	chr6	16031288	16031509	+	1000	821.0
203_44	chr6	133701686	133701889	+	1000	820.0
203_45	chr7	155324052	155324254	+	1000	819.0
203_46	chr2	6893944	6894154	+	1000	816.0
203_47	chr1	65293109	65293320	+	1000	813.0
