#PeakID	chr	start	end	strand	idrScore	count
227_0	chr3	93470477	93470683	+	1000	1219.5
227_1	chrM	16017	16411	+	1000	912.0
227_2	chrM	8051	8251	+	1000	907.0
227_3	chr1	125180084	125180286	+	1000	898.0
227_4	chrM	13752	14017	+	1000	864.5
227_5	chr16	46390595	46390798	+	1000	863.0
227_6	chrM	9798	10028	+	1000	859.5
227_7	chrM	14156	14504	+	1000	858.0
227_8	chrM	2140	2470	+	1000	845.5
227_9	chrM	15003	15210	+	1000	842.5
227_10	chrUn_KI270438v1	103990	104192	+	1000	828.0
227_11	chrM	5290	5511	+	1000	826.5
227_12	chrM	6401	6609	+	1000	819.5
227_13	chrM	7131	7335	+	1000	800.5
227_14	chrUn_KI270438v1	109331	109534	+	1000	775.0
227_15	chr16	34588152	34588353	+	1000	749.5
227_16	chrUn_KI270467v1	2249	2453	+	1000	720.0
227_17	chrUn_KI270438v1	104807	105020	+	1000	697.5
227_18	chr17	26603813	26604014	+	1000	693.5
227_19	chr22	20117309	20117523	+	1000	643.0
227_20	chr16	46394708	46394909	+	1000	629.5
227_21	chr1	143214633	143214854	+	1000	587.0
227_22	chr16	46398818	46399018	+	1000	562.0
227_23	chrUn_KI270438v1	112034	112234	+	1000	554.5
227_24	chr16	46386343	46386555	+	1000	523.0
227_25	chr17	26881305	26881572	+	1000	516.0
227_26	chr3	45065154	45065371	+	1000	503.0
227_27	chr16	46387832	46388034	+	1000	499.0
227_28	chr9	131125317	131125536	+	1000	497.5
227_29	chr16	46401332	46401537	+	1000	478.0
227_30	chr17	26885354	26885586	+	1000	476.5
227_31	chr17	26619939	26620157	+	1000	475.5
227_32	chrUn_KI270466v1	913	1126	+	1000	475.0
227_33	chr17	25920119	25920321	+	1000	473.5
227_34	chr16	46391233	46391456	+	1000	416.0
227_35	chr7	158704644	158704846	+	1000	394.0
227_36	chr21	8234389	8234600	+	1000	383.0
227_37	chr16	34585845	34586087	+	1000	382.0
227_38	chrUn_GL000224v1	3804	4009	+	1000	382.0
227_39	chr4	67722182	67722396	+	1000	371.5
227_40	chr6	15896143	15896372	+	1000	368.5
227_41	chr1	18422071	18422282	+	1000	366.5
227_42	chr20	37095931	37096139	+	1000	358.0
227_43	chr17	25389840	25390040	+	1000	350.5
227_44	chr1	233665866	233666074	+	1000	344.5
227_45	chr1	123175890	123176098	+	1000	343.5
227_46	chrUn_KI270438v1	110444	110648	+	1000	341.5
227_47	chr22	20079842	20080082	+	1000	340.5
227_48	chr16	34592638	34592855	+	1000	332.5
227_49	chr16	34583030	34583231	+	1000	326.0
227_50	chr1	124250639	124250848	+	1000	324.5
227_51	chr1	143264582	143264783	+	1000	322.0
227_52	chr22	22023778	22024029	+	1000	316.0
227_53	chr16	2267962	2268183	+	1000	313.5
227_54	chr16	34582153	34582373	+	1000	313.5
227_55	chr17	4002560	4002769	+	1000	312.0
227_56	chrUn_KI270442v1	391148	391359	+	1000	312.0
227_57	chr1	155244762	155244967	+	1000	311.0
227_58	chr16	34587134	34587343	+	1000	308.5
227_59	chr20	2470660	2470888	+	1000	306.0
227_60	chr17	23190268	23190474	+	1000	305.5
227_61	chr15	90648329	90648558	+	1000	299.5
227_62	chr8	144061040	144061250	+	1000	299.5
227_63	chr1_KI270713v1_random	21649	21854	+	1000	288.5
227_64	chrUn_GL000219v1	99764	100033	+	1000	285.5
227_65	chr1	143194942	143195155	+	1000	284.0
227_66	chr3	141312634	141312851	+	1000	283.5
227_67	chrUn_KI270438v1	105646	105853	+	1000	279.0
227_68	chr16	20944858	20945118	+	1000	274.0
227_69	chr16	30052922	30053143	+	1000	274.0
227_70	chr22	21001670	21001945	+	1000	273.5
227_71	chr7	148884533	148884784	+	1000	270.0
227_72	chr4	183348727	183348952	+	1000	268.0
227_73	chr6	146887575	146887792	+	1000	264.5
227_74	chr7	73522131	73522355	+	1000	263.0
227_75	chrUn_GL000216v2	403	630	+	1000	262.5
227_76	chr8	56074530	56074737	+	1000	261.5
227_77	chr22	21629172	21629400	+	1000	260.5
227_78	chr16	46388620	46388821	+	1000	259.5
227_79	chr13	91347658	91347921	+	1000	258.5
227_80	chr1_KI270709v1_random	7237	7447	+	1000	256.0
227_81	chr4	1712563	1712772	+	1000	251.0
227_82	chr12	123601772	123601975	+	1000	249.5
227_83	chr9	137075019	137075226	+	1000	249.5
227_84	chr17	58007531	58007731	+	1000	249.0
227_85	chr11	125625849	125626050	+	1000	246.0
227_86	chr16	46386898	46387099	+	1000	246.0
227_87	chr2	90398471	90398676	+	1000	244.0
227_88	chr20	48139658	48139872	+	1000	241.5
227_89	chr16	34593311	34593512	+	1000	239.5
227_90	chr1	10430341	10430549	+	1000	238.5
227_91	chr16	34576397	34576601	+	1000	238.5
227_92	chr12	49130724	49130929	+	1000	238.0
227_93	chr22	20981934	20982177	+	1000	236.5
227_94	chr14	103427926	103428146	+	1000	235.5
227_95	chr16	88803662	88803879	+	1000	233.5
227_96	chr2	173354689	173354908	+	1000	233.0
227_97	chr11	63671477	63671682	+	1000	231.5
227_98	chr6	31739947	31740217	+	1000	229.0
227_99	chr3	9986768	9986994	+	1000	228.5
227_100	chr6	27139125	27139329	+	1000	228.5
227_101	chr6	164337691	164337893	+	1000	228.5
227_102	chr17	59565308	59565532	+	1000	228.0
227_103	chr22	19854965	19855201	+	1000	225.0
227_104	chr22	19479820	19480021	+	1000	224.5
227_105	chr3	196843013	196843287	+	1000	223.5
227_106	chr16	65769069	65769277	+	1000	222.5
227_107	chr2	207772208	207772413	+	1000	221.0
227_108	chr5	131164552	131164773	+	1000	220.0
227_109	chr4	39977952	39978189	+	1000	218.0
227_110	chr8	47960793	47961021	+	1000	217.5
227_111	chr22	20917187	20917505	+	1000	216.5
227_112	chr17	78272403	78272656	+	1000	216.0
227_113	chr8	142727011	142727235	+	1000	216.0
227_114	chr20	51339052	51339301	+	1000	215.5
227_115	chr1	123783616	123783831	+	1000	214.0
227_116	chr11	9573463	9573669	+	1000	213.0
227_117	chr1	247367796	247368018	+	1000	212.0
227_118	chr16	34584641	34584850	+	1000	212.0
227_119	chr1	123195639	123195841	+	1000	211.5
227_120	chr14	102533938	102534142	+	1000	211.5
227_121	chr5	40755969	40756170	+	1000	208.5
227_122	chr22	19723329	19723579	+	1000	208.0
227_123	chr11	97973365	97973639	+	1000	207.5
227_124	chr17	25074338	25074561	+	1000	206.5
227_125	chr5	95728526	95728829	+	1000	206.0
227_126	chrUn_KI270466v1	355	564	+	1000	204.5
227_127	chr2	90390620	90390830	+	1000	204.0
227_128	chr19	16111262	16111484	+	1000	202.5
227_129	chr17	26883938	26884142	+	1000	201.5
227_130	chr7	100101330	100101553	+	1000	201.5
227_131	chr1	124098862	124099080	+	1000	199.5
227_132	chr16	46395730	46395942	+	1000	199.5
227_133	chr13	91348450	91348673	+	1000	199.0
227_134	chr14	64363352	64363556	+	1000	198.0
227_135	chr1_KI270709v1_random	13769	13986	+	1000	198.0
227_136	chr1	16644652	16644870	+	1000	197.5
227_137	chr1	26472913	26473120	+	1000	196.5
227_138	chr12	110502168	110502377	+	1000	196.5
227_139	chr5	5523113	5523352	+	1000	196.5
227_140	chr5	108531681	108531909	+	1000	194.5
227_141	chr17	22521293	22521518	+	1000	194.0
227_142	chr6	31665041	31665250	+	1000	194.0
227_143	chrUn_KI270438v1	108597	108817	+	1000	193.5
227_144	chr22	21867753	21868038	+	1000	193.0
227_145	chr1	143185065	143185266	+	1000	192.0
227_146	chr6	37169711	37169916	+	1000	192.0
227_147	chrUn_GL000224v1	2224	2429	+	1000	192.0
227_148	chr21	8219895	8220116	+	1000	191.5
227_149	chr3	44441369	44441575	+	1000	191.0
227_150	chr1	63523137	63523348	+	1000	190.0
227_151	chr1	143217422	143217649	+	1000	190.0
227_152	chr10	102152016	102152223	+	1000	190.0
227_153	chr6	30717474	30717695	+	1000	188.5
227_154	chr9	96418248	96418527	+	1000	188.5
227_155	chr16	34594951	34595155	+	1000	187.5
227_156	chr8	123396565	123396831	+	1000	187.5
227_157	chr7	65982096	65982329	+	1000	187.0
227_158	chr22	19432362	19432584	+	1000	186.5
227_159	chr15	45584124	45584345	+	1000	186.0
227_160	chr8	49110575	49110812	+	1000	186.0
227_161	chr1	212035650	212035865	+	1000	185.0
227_162	chr22	21665988	21666277	+	1000	185.0
227_163	chr15	89782173	89782401	+	1000	184.0
227_164	chr2	168890319	168890574	+	1000	184.0
227_165	chr1_KI270709v1_random	5481	5684	+	1000	183.5
227_166	chr6	20401745	20401976	+	1000	183.5
227_167	chr1	241848102	241848322	+	1000	183.0
227_168	chr11	71928324	71928524	+	1000	183.0
227_169	chr13	91348983	91349212	+	1000	182.0
227_170	chr2	169584324	169584542	+	1000	182.0
227_171	chr20	5119279	5119562	+	1000	182.0
227_172	chr22	21938138	21938373	+	1000	182.0
227_173	chr1	125183579	125183780	+	1000	181.0
227_174	chr6	73564599	73564822	+	1000	180.5
227_175	chr6	31834463	31834681	+	1000	180.0
227_176	chr1	143255511	143255744	+	1000	178.0
227_177	chr22	21642201	21642528	+	1000	178.0
227_178	chr11	73142605	73142814	+	1000	176.5
227_179	chr1	223732651	223732866	+	1000	175.5
227_180	chr17	23016257	23016458	+	1000	175.0
227_181	chr3	10026295	10026523	+	1000	175.0
227_182	chr22	21657470	21657814	+	1000	174.5
227_183	chr9	97984762	97984980	+	1000	174.0
227_184	chr10	45411228	45411485	+	1000	173.5
227_185	chr12	122527125	122527364	+	1000	173.5
227_186	chr1	16613332	16613642	+	1000	172.0
227_187	chr5	5585867	5586074	+	1000	172.0
227_188	chr19	55503708	55503976	+	1000	171.5
227_189	chr1	179363497	179363700	+	1000	171.0
227_190	chr12	56752226	56752440	+	1000	170.0
227_191	chr17	78187014	78187253	+	1000	169.5
227_192	chr9	128656604	128656805	+	1000	169.0
227_193	chr22	21735499	21735816	+	1000	167.5
227_194	chr6	52284658	52284961	+	1000	167.5
227_195	chr17	24421397	24421599	+	1000	167.0
227_196	chr19	4402528	4402747	+	1000	167.0
227_197	chr11	97963596	97963842	+	1000	166.5
227_198	chr22	22508728	22508992	+	1000	166.0
227_199	chr11	59144709	59144909	+	1000	165.5
227_200	chr22	16601090	16601293	+	1000	165.5
227_201	chr15	60021863	60022115	+	1000	165.0
227_202	chr7	44848359	44848569	+	1000	165.0
227_203	chr1	9495341	9495542	+	1000	164.0
227_204	chr1	38012367	38012581	+	1000	163.0
227_205	chr1	143266372	143266578	+	1000	163.0
227_206	chr15	66356623	66356848	+	1000	163.0
227_207	chr4	40056850	40057068	+	1000	163.0
227_208	chr3	101643884	101644115	+	1000	162.5
227_209	chr9	121074755	121074956	+	1000	162.5
227_210	chr12	98516482	98516694	+	1000	161.0
227_211	chr7	128476569	128476782	+	1000	161.0
227_212	chr16	1294109	1294334	+	1000	160.5
227_213	chr2	74958506	74958721	+	1000	160.5
227_214	chr2	151409781	151409988	+	1000	160.5
227_215	chr22	20025442	20025666	+	1000	160.5
227_216	chr1	143202704	143202905	+	1000	160.0
227_217	chr6	34238110	34238333	+	1000	160.0
227_218	chr1	23980281	23980630	+	1000	159.5
227_219	chr5	49601481	49601681	+	1000	159.5
227_220	chr9	99301814	99302031	+	1000	159.5
227_221	chr7	134986726	134986942	+	1000	159.0
227_222	chr1	91500942	91501147	+	1000	158.5
227_223	chr2	90397542	90397744	+	1000	158.0
227_224	chr22	22720555	22720865	+	1000	158.0
227_225	chr17	42181352	42181567	+	1000	157.5
227_226	chr22	23141979	23142234	+	1000	157.5
227_227	chr17	26594765	26594982	+	1000	157.0
227_228	chr17_KI270729v1_random	3026	3256	+	1000	157.0
227_229	chr7	74254283	74254502	+	1000	157.0
227_230	chr8	127736062	127736303	+	1000	157.0
227_231	chr10	73247149	73247352	+	1000	156.5
227_232	chr15	66623942	66624168	+	1000	156.5
227_233	chr1	205750468	205750694	+	1000	155.5
227_234	chr12	54280058	54280301	+	1000	155.0
227_235	chr16	11345304	11345508	+	1000	155.0
227_236	chr22	20507474	20507806	+	1000	155.0
227_237	chr17	36483020	36483223	+	1000	154.5
227_238	chr22	22557173	22557450	+	1000	154.5
227_239	chr1	22025453	22025671	+	1000	154.0
227_240	chr16	4272922	4273127	+	1000	154.0
227_241	chr22	23180402	23180646	+	1000	154.0
227_242	chr2	47783051	47783284	+	1000	153.5
227_243	chr19	13905971	13906179	+	1000	153.0
227_244	chr1	46247613	46247813	+	1000	152.5
227_245	chr11	4094711	4094916	+	1000	151.5
227_246	chr3	56683284	56683530	+	1000	151.5
227_247	chr15	43826885	43827115	+	1000	150.5
227_248	chr1	31171113	31171337	+	1000	150.0
227_249	chr2	170928900	170929110	+	1000	150.0
227_250	chr3	101641436	101641658	+	1000	150.0
227_251	chr1	124741373	124741579	+	1000	149.5
227_252	chr22	19718011	19718239	+	1000	149.5
227_253	chr22	21652048	21652320	+	1000	149.5
227_254	chr1	143192982	143193197	+	1000	149.0
227_255	chr12	121686947	121687183	+	1000	149.0
227_256	chr2	135876381	135876638	+	1000	149.0
227_257	chr13	16688936	16689140	+	1000	148.0
227_258	chr19	50804588	50804848	+	1000	148.0
227_259	chr22	20319792	20320025	+	1000	147.5
227_260	chr11	108498388	108498605	+	1000	147.0
227_261	chr4	173334550	173334786	+	1000	147.0
227_262	chr1	35769869	35770081	+	1000	146.5
227_263	chr16	85382130	85382334	+	1000	146.5
227_264	chr16	85688871	85689079	+	1000	146.5
227_265	chr3	99777037	99777241	+	1000	146.5
227_266	chr7	143370231	143370472	+	1000	146.5
227_267	chr1	143213056	143213260	+	1000	146.0
227_268	chr6	110819587	110819796	+	1000	145.5
227_269	chr1	228103302	228103524	+	1000	145.0
227_270	chr2	169711951	169712164	+	1000	145.0
227_271	chr22	19431763	19431995	+	1000	145.0
227_272	chr9	96420719	96420996	+	1000	145.0
227_273	chr12	131362678	131362924	+	1000	144.0
227_274	chrX	154478961	154479191	+	1000	144.0
227_275	chr22	19171394	19171751	+	1000	143.5
227_276	chr6	27894407	27894624	+	1000	143.5
227_277	chr17	38702436	38702648	+	1000	143.0
227_278	chr22	21867236	21867454	+	1000	142.5
227_279	chr9	34049455	34049660	+	1000	142.5
227_280	chr1	125182524	125182728	+	1000	142.0
227_281	chr1	155227635	155227836	+	1000	142.0
227_282	chr1	207024277	207024483	+	1000	142.0
227_283	chr17	76601985	76602204	+	1000	142.0
227_284	chr2	204354628	204354840	+	1000	142.0
227_285	chr6	24775171	24775444	+	1000	142.0
227_286	chr22	22558972	22559360	+	1000	141.5
227_287	chr11	33161616	33161834	+	1000	141.0
227_288	chr17	75785127	75785328	+	1000	141.0
227_289	chr11	86937296	86937523	+	1000	140.5
227_290	chr2	677249	677451	+	1000	140.5
227_291	chr2	131492931	131493134	+	1000	140.5
227_292	chr1	15847339	15847641	+	1000	140.0
227_293	chr3	44761623	44761884	+	1000	139.5
227_294	chr5	74591897	74592119	+	1000	139.5
227_295	chrUn_KI270754v1	18100	18319	+	1000	139.5
227_296	chr16	58392345	58392587	+	1000	139.0
227_297	chr1	12075558	12075801	+	1000	138.0
227_298	chr7	100428133	100428337	+	1000	138.0
227_299	chr7	105012417	105012639	+	1000	138.0
227_300	chr5	49657185	49657387	+	1000	137.5
227_301	chr6	31541889	31542144	+	1000	137.5
227_302	chr1	26620583	26620787	+	1000	137.0
227_303	chr3	36993478	36993695	+	1000	137.0
227_304	chr5	36242325	36242529	+	1000	137.0
227_305	chr11	65422908	65423152	+	1000	136.0
227_306	chr15	66622218	66622432	+	1000	136.0
227_307	chr2	170264127	170264340	+	1000	136.0
227_308	chr22	23223854	23224070	+	1000	136.0
227_309	chr20	49278419	49278655	+	1000	135.5
227_310	chr22	19122180	19122424	+	1000	135.5
227_311	chr22	20020732	20021001	+	1000	135.0
227_312	chr22	23069941	23070225	+	1000	134.5
227_313	chr10	70590657	70590911	+	1000	133.5
227_314	chr17	63848784	63849024	+	1000	133.5
227_315	chr16	29973354	29973581	+	1000	133.0
227_316	chr3	149086590	149086836	+	1000	133.0
227_317	chr1	230152100	230152318	+	1000	132.5
227_318	chr10	68471871	68472104	+	1000	132.5
227_319	chr11	113665185	113665418	+	1000	132.5
227_320	chr16	46380786	46380991	+	1000	132.5
227_321	chr22	21754659	21754944	+	1000	132.5
227_322	chr6	147449658	147449930	+	1000	132.5
227_323	chr1	17360406	17360686	+	1000	132.0
227_324	chr19	14006573	14006774	+	1000	132.0
227_325	chr9	37119984	37120232	+	1000	132.0
227_326	chr4	17810769	17810984	+	1000	131.5
227_327	chr6	158004084	158004299	+	1000	131.5
227_328	chr3	128879380	128879592	+	1000	131.0
227_329	chr11	61792798	61793019	+	1000	130.5
227_330	chr1	113905199	113905404	+	1000	130.0
227_331	chr1	151281219	151281441	+	1000	130.0
227_332	chr2	130181545	130181768	+	1000	130.0
227_333	chr11	74592485	74592697	+	1000	129.5
227_334	chr14	102550902	102551126	+	1000	129.0
227_335	chr17_KI270729v1_random	1487	1723	+	1000	129.0
227_336	chr20	31068454	31068706	+	1000	129.0
227_337	chr10	43396561	43396782	+	1000	128.5
227_338	chr19	10569153	10569390	+	1000	128.5
227_339	chr6	11093954	11094161	+	1000	128.5
227_340	chr1	211515565	211515809	+	1000	128.0
227_341	chr2	70142620	70142834	+	1000	128.0
227_342	chr6	97283034	97283243	+	1000	128.0
227_343	chr2	10122461	10122795	+	1000	127.5
227_344	chr21	46323691	46323895	+	1000	127.5
227_345	chr5	41925175	41925390	+	1000	127.5
227_346	chr7	100874715	100874981	+	1000	127.5
227_347	chr16	46393422	46393626	+	1000	127.0
227_348	chr4	39366250	39366507	+	1000	127.0
227_349	chr5	49601994	49602199	+	1000	127.0
227_350	chr1	235588911	235589184	+	1000	126.5
227_351	chr15	48332062	48332300	+	1000	126.5
227_352	chr17	44210485	44210747	+	1000	126.5
227_353	chr22	22666630	22666881	+	1000	126.5
