#PeakID	chr	start	end	strand	idrScore	count
681_0	chrM	14940	15207	+	1000	709.0
681_1	chrM	3555	3782	+	1000	684.0
681_2	chrM	3090	3431	+	1000	683.0
681_3	chrM	9676	9885	+	1000	679.0
681_4	chrM	7	208	+	1000	667.0
681_5	chrM	11943	12334	+	1000	665.0
681_6	chrM	11106	11354	+	1000	661.0
681_7	chr16	46390590	46390790	+	1000	658.0
681_8	chrM	10563	10779	+	1000	639.0
681_9	chrM	1184	1386	+	1000	630.0
681_10	chrM	664	868	+	1000	626.0
681_11	chrM	4848	5051	+	1000	607.0
681_12	chrM	9222	9423	+	1000	597.0
681_13	chrM	7778	8135	+	1000	592.0
681_14	chr16	46394705	46394911	+	1000	567.0
681_15	chrM	7086	7351	+	1000	542.0
681_16	chr3	93470611	93470813	+	1000	499.0
681_17	chr11	66421666	66421914	+	1000	484.0
681_18	chr16	46388606	46388824	+	1000	480.0
681_19	chr19	49210101	49210315	+	1000	470.0
681_20	chr1	246696546	246696751	+	1000	460.0
681_21	chr16	1984066	1984287	+	1000	456.0
681_22	chr22	20117358	20117562	+	1000	444.0
681_23	chr9	130854186	130854410	+	1000	437.0
681_24	chr12	54294288	54294494	+	1000	435.0
681_25	chrUn_KI270438v1	109506	109708	+	1000	431.0
681_26	chr16	46401334	46401534	+	1000	427.0
681_27	chr16	46399420	46399620	+	1000	426.0
681_28	chr19	980566	980786	+	1000	421.0
681_29	chr16	46389858	46390108	+	1000	400.0
681_30	chr16	46387829	46388035	+	1000	397.0
681_31	chr6	31959116	31959432	+	1000	392.0
681_32	chr16	34586733	34586939	+	1000	382.0
681_33	chr5	150350587	150350791	+	1000	379.0
681_34	chr17	82065765	82065967	+	1000	377.0
681_35	chrUn_KI270438v1	104603	104803	+	1000	354.0
681_36	chr16	34582151	34582519	+	1000	353.0
681_37	chrUn_KI270438v1	104002	104204	+	1000	353.0
681_38	chr5	151126231	151126439	+	1000	350.0
681_39	chr22	20867507	20867736	+	1000	348.0
681_40	chr6	43836653	43836875	+	1000	346.0
681_41	chr22	21014790	21015023	+	1000	344.0
681_42	chr16	34593163	34593364	+	1000	340.0
681_43	chr1	109931124	109931335	+	1000	337.0
681_44	chr3	49158192	49158396	+	1000	334.0
681_45	chr6	13615201	13615428	+	1000	334.0
681_46	chrUn_KI270438v1	112023	112224	+	1000	331.0
681_47	chr16	34583010	34583211	+	1000	315.0
681_48	chr5	135134010	135134215	+	1000	312.0
681_49	chr1	125180107	125180307	+	1000	303.0
681_50	chr22	23177233	23177440	+	1000	302.0
681_51	chr4	1410499	1410710	+	1000	298.0
681_52	chr1	47755499	47755710	+	1000	297.0
681_53	chr16	34595100	34595320	+	1000	296.0
681_54	chr16	46398819	46399019	+	1000	295.0
681_55	chr5	133423884	133424090	+	1000	293.0
681_56	chr16	34587971	34588171	+	1000	290.0
681_57	chr1	27607377	27607601	+	1000	289.0
681_58	chr1	154354638	154354873	+	1000	286.0
681_59	chr5	1801288	1801523	+	1000	285.0
681_60	chr16	34581363	34581563	+	1000	279.0
681_61	chr7	155070015	155070226	+	1000	279.0
681_62	chr19	12832478	12832686	+	1000	276.0
681_63	chr19	1068149	1068358	+	1000	273.0
681_64	chr6	149129526	149129752	+	1000	273.0
681_65	chr16	46400031	46400231	+	1000	271.0
681_66	chr17	27748155	27748365	+	1000	269.0
681_67	chr20	31968465	31968679	+	1000	269.0
681_68	chr7	108246376	108246579	+	1000	269.0
681_69	chr1	143264578	143264781	+	1000	268.0
681_70	chr17	38871529	38871749	+	1000	267.0
681_71	chr1	27348940	27349177	+	1000	264.0
681_72	chr16	46400777	46400978	+	1000	263.0
681_73	chr12	131438884	131439087	+	1000	261.0
681_74	chr19	10252101	10252302	+	1000	261.0
