#PeakID	chr	start	end	strand	idrScore	count
672_0	chr3	93470446	93470648	+	1000	1143.0
672_1	chrM	12318	12526	+	1000	1122.0
672_2	chrM	16082	16409	+	1000	901.0
672_3	chrM	13758	14149	+	1000	838.0
672_4	chrM	2254	2473	+	1000	835.5
672_5	chrM	13152	13406	+	1000	830.0
672_6	chrM	5283	5491	+	1000	820.0
672_7	chrM	6297	6596	+	1000	818.5
672_8	chr1	212035648	212035849	+	1000	815.5
672_9	chr1	155244743	155244958	+	1000	813.0
672_10	chrM	7131	7332	+	1000	802.5
672_11	chr8	47960626	47960826	+	1000	791.5
672_12	chr17	39402558	39402763	+	1000	784.0
672_13	chr22	20117332	20117534	+	1000	782.0
672_14	chr11	9573457	9573658	+	1000	774.5
672_15	chr16	46390590	46390808	+	1000	767.0
672_16	chr7	23474430	23474650	+	1000	764.5
672_17	chr22	19479777	19479984	+	1000	746.0
672_18	chr1	125180088	125180290	+	1000	741.5
672_19	chr8	56074506	56074724	+	1000	734.5
672_20	chr12	6663158	6663380	+	1000	714.0
672_21	chr7	99558464	99558668	+	1000	711.0
672_22	chr6	52284756	52284985	+	1000	689.5
672_23	chr11	125625872	125626074	+	1000	687.5
672_24	chr9	131125468	131125672	+	1000	679.5
672_25	chr12	109097958	109098160	+	1000	677.5
672_26	chr3	9986781	9986990	+	1000	675.5
672_27	chr20	37095958	37096158	+	1000	673.5
672_28	chrUn_KI270438v1	103988	104194	+	1000	664.0
672_29	chrUn_KI270467v1	2249	2450	+	1000	651.0
672_30	chr10	102152026	102152241	+	1000	645.5
672_31	chr11	71928377	71928581	+	1000	642.0
672_32	chr17	78187024	78187250	+	1000	634.0
672_33	chr13	48303620	48303831	+	1000	630.5
672_34	chr1	151281264	151281466	+	1000	629.5
672_35	chr1	155277132	155277332	+	1000	627.5
672_36	chr2	135876408	135876630	+	1000	613.0
672_37	chr7	100101334	100101547	+	1000	603.5
672_38	chr3	10026308	10026514	+	1000	599.5
672_39	chr6	31958937	31959174	+	1000	591.0
672_40	chr9	137590618	137590834	+	1000	590.0
672_41	chr2	173354681	173354889	+	1000	577.5
672_42	chr4	1712551	1712797	+	1000	575.0
672_43	chr19	41859654	41859888	+	1000	566.5
672_44	chr12	109713561	109713769	+	1000	554.0
672_45	chrUn_KI270467v1	3353	3578	+	1000	553.5
672_46	chr22	21665892	21666110	+	1000	547.5
672_47	chr16	11345301	11345508	+	1000	543.5
672_48	chrUn_KI270438v1	109321	109532	+	1000	542.5
672_49	chrX	2630544	2630828	+	1000	539.5
672_50	chr6	136250226	136250429	+	1000	534.5
672_51	chr16	34588162	34588372	+	1000	533.5
672_52	chr12	4269342	4269547	+	1000	530.0
672_53	chr22	35399863	35400067	+	1000	526.0
672_54	chr19	13774290	13774511	+	1000	524.5
672_55	chr12	122527125	122527332	+	1000	519.5
672_56	chr6	26103762	26103978	+	1000	517.0
672_57	chr16	30355221	30355465	+	1000	509.5
672_58	chr2	202265568	202265770	+	1000	507.0
672_59	chr6	144095532	144095785	+	1000	506.5
672_60	chr16	85688887	85689103	+	1000	503.0
672_61	chr5	69189446	69189678	+	1000	499.0
672_62	chrUn_KI270438v1	104792	104997	+	1000	495.5
672_63	chr21	28992889	28993105	+	1000	494.0
672_64	chr1	111755737	111755945	+	1000	491.5
672_65	chr12	56127932	56128141	+	1000	483.5
672_66	chr6	20401724	20401931	+	1000	473.5
672_67	chr17	42577615	42577817	+	1000	466.0
672_68	chr2	151409769	151409980	+	1000	465.0
672_69	chr7	100538702	100538915	+	1000	461.0
672_70	chr8	11284304	11284519	+	1000	458.0
672_71	chr19	35744837	35745051	+	1000	457.5
672_72	chr7	74254309	74254522	+	1000	455.5
672_73	chr7	106569566	106569772	+	1000	455.5
672_74	chr12	121686960	121687173	+	1000	451.0
672_75	chr2	168890363	168890581	+	1000	444.0
672_76	chr17	58007547	58007748	+	1000	438.5
672_77	chrX	2630030	2630231	+	1000	438.5
672_78	chr15	34101879	34102117	+	1000	436.5
672_79	chr12	6689518	6689725	+	1000	434.5
672_80	chr6	27139096	27139303	+	1000	433.5
672_81	chr1	27914755	27914974	+	1000	431.5
672_82	chr7	73522190	73522409	+	1000	430.0
672_83	chr6	37169687	37169913	+	1000	429.0
672_84	chr18	2302904	2303126	+	1000	428.5
672_85	chr15	40695046	40695263	+	1000	425.5
672_86	chrUn_KI270466v1	887	1101	+	1000	421.5
672_87	chr8	123396605	123396812	+	1000	416.0
672_88	chr19	55006008	55006231	+	1000	414.0
672_89	chr1	222712661	222712865	+	1000	410.0
672_90	chr4	112636805	112637019	+	1000	408.5
672_91	chr19	12669409	12669771	+	1000	408.0
672_92	chr17	43125427	43125633	+	1000	407.5
672_93	chr3	130746746	130746948	+	1000	407.5
672_94	chr17	21099193	21099419	+	1000	406.0
672_95	chr17	50373116	50373327	+	1000	406.0
672_96	chr8	127736072	127736277	+	1000	403.5
672_97	chr6	31665042	31665245	+	1000	402.0
672_98	chr16	740950	741176	+	1000	401.5
672_99	chr15	66356615	66356833	+	1000	401.0
672_100	chr3	12841707	12841911	+	1000	401.0
672_101	chr22	20079868	20080069	+	1000	399.5
672_102	chr7	65982168	65982370	+	1000	399.0
672_103	chr17	26603814	26604014	+	1000	393.0
672_104	chr1	23531148	23531354	+	1000	390.0
672_105	chr11	64269993	64270201	+	1000	387.0
672_106	chr1	1375412	1375632	+	1000	386.0
672_107	chr2	47783055	47783256	+	1000	385.5
672_108	chr5	40755978	40756185	+	1000	385.5
672_109	chr5	177351593	177351805	+	1000	385.0
672_110	chr1	241848044	241848263	+	1000	384.0
672_111	chr6	27146001	27146228	+	1000	384.0
672_112	chr2	74454917	74455141	+	1000	382.5
672_113	chr3	36993427	36993639	+	1000	379.0
672_114	chr16	75432940	75433141	+	1000	378.0
672_115	chr15	43824754	43824967	+	1000	377.5
672_116	chr3	129399571	129399778	+	1000	377.0
672_117	chr11	74592473	74592687	+	1000	372.0
672_118	chr2	58241305	58241513	+	1000	362.5
672_119	chr17	40287751	40287970	+	1000	362.0
672_120	chr17	59565373	59565584	+	1000	361.0
672_121	chr12	123633584	123633805	+	1000	359.0
672_122	chr7	148884574	148884779	+	1000	358.5
672_123	chr19	50384251	50384460	+	1000	357.0
672_124	chr1	113929431	113929637	+	1000	356.5
672_125	chr22	20507455	20507669	+	1000	356.5
672_126	chrX	154478966	154479181	+	1000	355.5
672_127	chr6	30717447	30717688	+	1000	352.0
672_128	chr2	202238523	202238731	+	1000	348.5
672_129	chr10	67764020	67764225	+	1000	347.5
672_130	chr6	89829656	89829888	+	1000	347.0
672_131	chr12	56449112	56449334	+	1000	344.5
672_132	chr19	48364224	48364429	+	1000	344.0
672_133	chr1	10430324	10430547	+	1000	343.5
672_134	chr7	7640343	7640556	+	1000	343.5
672_135	chr1	203861453	203861678	+	1000	338.0
672_136	chr3	6518840	6519041	+	1000	338.0
