#PeakID	chr	start	end	strand	idrScore	count
682_0	chr3	93470496	93470713	+	1000	1019.5
682_1	chrM	12231	12628	+	1000	992.0
682_2	chr1	125180083	125180286	+	1000	876.5
682_3	chrM	16008	16281	+	1000	875.5
682_4	chr16	46390595	46390805	+	1000	866.5
682_5	chrM	3043	3252	+	1000	841.0
682_6	chrUn_KI270438v1	103988	104193	+	1000	833.5
682_7	chrM	15004	15305	+	1000	827.5
682_8	chrM	8051	8253	+	1000	824.5
682_9	chrM	10654	10916	+	1000	824.0
682_10	chrM	6277	6481	+	1000	811.0
682_11	chrM	4867	5074	+	1000	807.5
682_12	chrM	7131	7355	+	1000	804.0
682_13	chrUn_KI270438v1	109332	109537	+	1000	795.5
682_14	chr16	34588135	34588347	+	1000	748.5
682_15	chrUn_KI270438v1	104823	105024	+	1000	720.0
682_16	chr3	45065161	45065384	+	1000	707.0
682_17	chr17	26603811	26604012	+	1000	688.5
682_18	chr1	233665872	233666073	+	1000	663.0
682_19	chrUn_KI270467v1	2245	2454	+	1000	656.0
682_20	chr17	78187067	78187272	+	1000	633.5
682_21	chr9	98791243	98791445	+	1000	631.0
682_22	chr19	10027739	10027945	+	1000	608.5
682_23	chr16	46394711	46394927	+	1000	602.0
682_24	chr17	4002577	4002799	+	1000	601.0
682_25	chr1	8626485	8626689	+	1000	597.0
682_26	chr1	143214643	143214846	+	1000	588.5
682_27	chr7	138257629	138257832	+	1000	582.0
682_28	chrUn_KI270438v1	112036	112238	+	1000	580.5
682_29	chr16	46386338	46386559	+	1000	573.0
682_30	chr16	65769063	65769268	+	1000	571.5
682_31	chr11	86041983	86042187	+	1000	570.5
682_32	chr18	3261746	3261957	+	1000	570.5
682_33	chr15	66774431	66774631	+	1000	551.0
682_34	chr22	22023793	22024013	+	1000	545.5
682_35	chr1	18422074	18422282	+	1000	541.5
682_36	chrUn_KI270467v1	3336	3538	+	1000	539.5
682_37	chr1_KI270713v1_random	21661	21863	+	1000	518.0
682_38	chr6	15896158	15896364	+	1000	518.0
682_39	chr17	25920116	25920320	+	1000	514.0
682_40	chr16	46398815	46399019	+	1000	507.5
682_41	chr16	46387830	46388030	+	1000	500.0
682_42	chr17	26881292	26881504	+	1000	498.0
682_43	chr8	49110576	49110797	+	1000	498.0
682_44	chr1	53182089	53182294	+	1000	495.0
682_45	chrUn_KI270466v1	896	1105	+	1000	490.5
682_46	chr17	26619949	26620155	+	1000	470.5
682_47	chr11	65422881	65423126	+	1000	464.0
682_48	chr5	5585844	5586060	+	1000	458.0
682_49	chr16	46401333	46401534	+	1000	453.5
682_50	chr20	63434940	63435140	+	1000	453.5
682_51	chr7	105012647	105012853	+	1000	451.0
682_52	chr4	67722168	67722392	+	1000	443.5
