#PeakID	chr	start	end	strand	idrScore	count
489_0	chrM	284	484	+	1000	1642.0
489_1	chrM	16016	16220	+	1000	1639.0
489_2	chrM	3308	3572	+	1000	1629.0
489_3	chrM	13783	14041	+	1000	1626.0
489_4	chrM	10530	10875	+	1000	1624.0
489_5	chrM	2639	2846	+	1000	1611.0
489_6	chrM	6264	6465	+	1000	1467.0
489_7	chrM	5346	5546	+	1000	1452.0
489_8	chrM	4856	5125	+	1000	1385.0
489_9	chrM	8031	8239	+	1000	1281.0
489_10	chrM	8445	8663	+	1000	1277.0
489_11	chr3	93470507	93470719	+	1000	1240.0
489_12	chrM	9214	9424	+	1000	1065.0
489_13	chrM	7134	7335	+	1000	1007.0
489_14	chr3	45065162	45065367	+	1000	852.0
489_15	chr1	233665858	233666059	+	1000	835.0
489_16	chr16	46390551	46390755	+	1000	769.0
489_17	chr17	4002567	4002776	+	1000	745.0
489_18	chr11	66421708	66421910	+	1000	687.0
489_19	chr16	46394680	46394881	+	1000	626.0
489_20	chr22	40813938	40814139	+	1000	606.0
489_21	chr5	5585852	5586059	+	1000	606.0
489_22	chr4	67722167	67722369	+	1000	591.0
489_23	chr1	18422084	18422289	+	1000	587.0
489_24	chr7	157138715	157138929	+	1000	582.0
489_25	chr22	20117286	20117491	+	1000	572.0
489_26	chr6	146887550	146887762	+	1000	569.0
489_27	chr14	103427911	103428118	+	1000	568.0
489_28	chr5	5523141	5523341	+	1000	560.0
489_29	chr15	90648335	90648538	+	1000	558.0
489_30	chr22	20507435	20507643	+	1000	528.0
489_31	chr3	196843040	196843260	+	1000	523.0
489_32	chr22	19479462	19479668	+	1000	516.0
489_33	chr7	138257443	138257645	+	1000	515.0
489_34	chrUn_KI270438v1	109471	109696	+	1000	507.0
489_35	chr17	46266807	46267026	+	1000	490.0
489_36	chr6	15896157	15896358	+	1000	490.0
489_37	chr19	49987205	49987444	+	1000	487.0
489_38	chr14	64363334	64363544	+	1000	476.0
489_39	chr16	34586749	34586964	+	1000	476.0
489_40	chr5	95728567	95728773	+	1000	475.0
489_41	chr22	22023775	22023986	+	1000	472.0
489_42	chr8	49110599	49110809	+	1000	468.0
