#PeakID	chr	start	end	strand	idrScore	count
805_0	chr3	93470476	93470698	+	1000	824.0
805_1	chrM	16017	16221	+	1000	809.0
805_2	chrM	15016	15310	+	1000	796.0
805_3	chrM	3104	3323	+	1000	793.0
805_4	chrM	11852	12139	+	1000	793.0
805_5	chrM	22	225	+	1000	790.0
805_6	chrM	10476	10760	+	1000	787.0
805_7	chrM	9793	10003	+	1000	783.0
805_8	chrM	13695	14025	+	1000	783.0
805_9	chr3	13650623	13650827	+	1000	757.0
805_10	chrM	4859	5061	+	1000	713.0
805_11	chr17	75785027	75785228	+	1000	712.0
805_12	chrM	6203	6598	+	1000	704.0
805_13	chrM	5294	5495	+	1000	683.0
805_14	chr6	47242492	47242695	+	1000	668.0
805_15	chr5	154653958	154654168	+	1000	631.0
805_16	chr8	23494237	23494442	+	1000	621.0
805_17	chr11	65497453	65497657	+	1000	618.0
805_18	chrUn_KI270467v1	2232	2445	+	1000	614.0
805_19	chr1	182869321	182869523	+	1000	610.0
805_20	chr16	46390577	46390780	+	1000	610.0
805_21	chr1	44036021	44036227	+	1000	574.0
805_22	chr10	61765698	61765932	+	1000	562.0
805_23	chr1	47181255	47181459	+	1000	561.0
805_24	chr1	28883935	28884151	+	1000	546.0
805_25	chr7	116876939	116877161	+	1000	541.0
805_26	chr5	135134115	135134326	+	1000	536.0
805_27	chrM	7127	7335	+	1000	536.0
805_28	chr1	179047024	179047237	+	1000	533.0
805_29	chr11	33944818	33945055	+	1000	529.0
805_30	chr7	138257656	138257858	+	1000	529.0
805_31	chr16	89004198	89004411	+	1000	527.0
805_32	chr1	30768999	30769209	+	1000	523.0
805_33	chr20	50790754	50790958	+	1000	523.0
805_34	chr8	18122747	18122956	+	1000	522.0
805_35	chr6	37302166	37302370	+	1000	520.0
805_36	chr1	224503563	224503798	+	1000	519.0
805_37	chrM	9153	9355	+	1000	514.0
805_38	chr4	78692052	78692256	+	1000	509.0
805_39	chr7	73886136	73886376	+	1000	509.0
805_40	chr1	43522853	43523060	+	1000	505.0
805_41	chr16	46394708	46394913	+	1000	504.0
805_42	chr1	15886280	15886481	+	1000	503.0
805_43	chr9	129863132	129863342	+	1000	502.0
805_44	chr2	170263760	170263965	+	1000	498.0
805_45	chr7	139090978	139091187	+	1000	498.0
805_46	chr1	114380076	114380298	+	1000	492.0
805_47	chr12	117042353	117042587	+	1000	480.0
