#PeakID	chr	start	end	strand	idrScore	count
877_0	chrM	15459	15843	+	1000	712.0
877_1	chr14	24161096	24161298	+	1000	679.0
877_2	chrM	9778	9985	+	1000	670.0
877_3	chrM	3244	3458	+	1000	668.0
877_4	chrM	12510	12900	+	1000	668.0
877_5	chrM	11135	11398	+	1000	654.0
877_6	chrM	7	209	+	1000	644.0
877_7	chr15	44728728	44728934	+	1000	608.0
877_8	chrM	11756	11966	+	1000	572.0
877_9	chr2	191020298	191020503	+	1000	565.0
877_10	chr1	1013266	1013482	+	1000	528.0
877_11	chr19	47515444	47515647	+	1000	503.0
877_12	chr1	27672233	27672434	+	1000	496.0
877_13	chr2	55693818	55694023	+	1000	459.0
877_14	chr12	56360344	56360552	+	1000	457.0
877_15	chr3	146544575	146544782	+	1000	440.0
877_16	chrM	4849	5057	+	1000	427.0
877_17	chrM	6362	6587	+	1000	424.0
877_18	chrM	5287	5526	+	1000	400.0
877_19	chrM	8025	8248	+	1000	380.0
877_20	chr5	132496950	132497160	+	1000	379.0
877_21	chr3	122564203	122564416	+	1000	367.0
877_22	chr2	6865702	6865902	+	1000	363.0
877_23	chr22	50539635	50539839	+	1000	348.0
877_24	chr11	313903	314116	+	1000	347.0
877_25	chrM	8556	8818	+	1000	330.0
877_26	chr6	10838507	10838722	+	1000	323.0
877_27	chr19	17405655	17405862	+	1000	316.0
877_28	chr1	25355975	25356180	+	1000	315.0
877_29	chr12	112938233	112938448	+	1000	312.0
877_30	chr4	17576915	17577133	+	1000	301.0
877_31	chr6	30489254	30489468	+	1000	296.0
877_32	chr1	154608115	154608323	+	1000	288.0
877_33	chr20	38122974	38123181	+	1000	286.0
877_34	chrM	9153	9354	+	1000	275.0
877_35	chr16	23557427	23557630	+	1000	272.0
877_36	chr5	132490778	132490990	+	1000	267.0
877_37	chr7	139109270	139109496	+	1000	264.0
877_38	chr14	94110545	94110752	+	1000	258.0
877_39	chr11	64996954	64997168	+	1000	254.0
877_40	chr16	46390360	46390567	+	1000	242.0
877_41	chr6	43630047	43630251	+	1000	241.0
877_42	chr3	93470501	93470793	+	1000	237.0
877_43	chr1	173671036	173671238	+	1000	234.0
877_44	chr11	5624824	5625037	+	1000	227.0
877_45	chr17	42112662	42112874	+	1000	223.0
877_46	chr11	4393600	4393809	+	1000	222.0
877_47	chr11	57566189	57566391	+	1000	219.0
877_48	chr7	135147909	135148117	+	1000	215.0
877_49	chr17	32127420	32127624	+	1000	212.0
877_50	chr16	50665419	50665626	+	1000	204.0
877_51	chr1	145996562	145996766	+	1000	202.0
877_52	chr17	59786522	59786736	+	1000	200.0
877_53	chr2	178414699	178414905	+	1000	200.0
877_54	chr3	122680676	122680894	+	1000	195.0
